event_id,event_start_date,event_end_date,risk_id,business_line,business_line_id,causal_factor,causal_factor_id,province_occurred,city_occurred,location_id,gross_loss_cny,recovery_amount_cny,net_loss_cny,log_gross_loss,loss_severity_bucket,is_high_loss,num_banks_involved,primary_bank_code,event_duration_months,description,event_date,gross_loss,recovery_amount,net_loss,business_unit,mitigation_status,mitigation_due_date,expected_loss,probability_score
840,2007-04-01,2007-05-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Beijing,,LOC-0035,40773.0,0.0,40773.0,10.615799902357084,Low,0,1,8,1.0,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing, Unknown city.",2007-04-01,40773.0,0.0,40773.0,Retail banking,Unknown,,40773.0,
841,2007-07-01,2007-07-01,RISK-0026,No business line,BL-005,External event,CF-001,Chongqing,,LOC-0128,20000000.0,0.0,20000000.0,16.811242881518265,Critical,1,1,4,0.0,"Operational risk event: Damage to physical assets caused by External event in No business line located in Chongqing, Unknown city.",2007-07-01,20000000.0,0.0,20000000.0,No business line,Unknown,,20000000.0,
842,2007-04-01,2007-05-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Beijing,,LOC-0035,100000.0,0.0,100000.0,11.51293546492023,Medium,0,4,4,1.0,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing, Unknown city.",2007-04-01,100000.0,0.0,100000.0,Retail banking,Unknown,,100000.0,
843,,2007-04-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Tianjin,,LOC-0004,3000000.0,0.0,3000000.0,14.914123179965662,High,0,0,,,"Operational risk event: External fraud caused by External event in Retail banking located in Tianjin, Unknown city.",,3000000.0,0.0,3000000.0,Retail banking,Unknown,,3000000.0,
844,2007-01-01,2007-01-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Shaanxi,Yulin,LOC-0217,603500.0,0.0,603500.0,13.31050297651918,Medium,0,1,153,0.0,"Operational risk event: External fraud caused by External event in Retail banking located in Shaanxi, Yulin.",2007-01-01,603500.0,0.0,603500.0,Retail banking,Unknown,,603500.0,
845,,,RISK-0025,Retail banking,BL-007,External event,CF-001,Guangdong,Zhongshan,LOC-0087,147000000.0,0.0,147000000.0,18.80594315154573,Critical,1,1,8,,"Operational risk event: External fraud caused by External event in Retail banking located in Guangdong, Zhongshan.",,147000000.0,0.0,147000000.0,Retail banking,Unknown,,147000000.0,
846,2008-01-01,2008-04-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Guangdong,Shenzhen,LOC-0003,1900000.0,0.0,1900000.0,14.45736497045232,High,0,1,4,3.0,"Operational risk event: External fraud caused by External event in Retail banking located in Guangdong, Shenzhen.",2008-01-01,1900000.0,0.0,1900000.0,Retail banking,Unknown,,1900000.0,
847,2007-03-01,2007-12-01,RISK-0023,Commercial banking,BL-003,External event,CF-001,Guizhou,Guiyang,LOC-0091,165000000.0,0.0,165000000.0,18.92145603792546,Critical,1,1,8153,9.0,"Operational risk event: External fraud caused by External event in Commercial banking located in Guizhou, Guiyang.",2007-03-01,165000000.0,0.0,165000000.0,Commercial banking,Unknown,,165000000.0,
848,,2008-06-01,RISK-0023,Commercial banking,BL-003,External event,CF-001,Zhejiang,Hangzhou,LOC-0148,140000000.0,0.0,140000000.0,18.757152987716434,Critical,1,2,5,,"Operational risk event: External fraud caused by External event in Commercial banking located in Zhejiang, Hangzhou.",,140000000.0,0.0,140000000.0,Commercial banking,Unknown,,140000000.0,
849,,,RISK-0023,Commercial banking,BL-003,External event,CF-001,Beijing,,LOC-0035,400000000.0,0.0,400000000.0,19.806975107572256,Critical,1,1,5,,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing, Unknown city.",,400000000.0,0.0,400000000.0,Commercial banking,Unknown,,400000000.0,
850,2008-06-01,2008-09-01,RISK-0023,Commercial banking,BL-003,External event,CF-001,Shanghai,,LOC-0225,293000000.0,0.0,293000000.0,19.49568317039431,Critical,1,1,5,3.0,"Operational risk event: External fraud caused by External event in Commercial banking located in Shanghai, Unknown city.",2008-06-01,293000000.0,0.0,293000000.0,Commercial banking,Unknown,,293000000.0,
851,,,RISK-0025,Retail banking,BL-007,External event,CF-001,Zhejiang,Wenzhou,LOC-0061,10000000.0,0.0,10000000.0,16.118095750958314,Critical,1,1,4153,,"Operational risk event: External fraud caused by External event in Retail banking located in Zhejiang, Wenzhou.",,10000000.0,0.0,10000000.0,Retail banking,Unknown,,10000000.0,
852,,,RISK-0025,Retail banking,BL-007,External event,CF-001,Beijing,,LOC-0035,1733300.0000000002,0.0,1733300.0000000002,14.365538240863406,High,0,0,,,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing, Unknown city.",,1733300.0000000002,0.0,1733300.0000000002,Retail banking,Unknown,,1733300.0000000002,
853,2007-12-01,2008-11-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Liaoning,Dalian,LOC-0170,8000000.0,0.0,8000000.0,15.894952224644102,High,0,0,,11.0,"Operational risk event: External fraud caused by External event in Retail banking located in Liaoning, Dalian.",2007-12-01,8000000.0,0.0,8000000.0,Retail banking,Unknown,,8000000.0,
854,2008-12-01,2008-12-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Guangdong,Zhuhai,LOC-0088,25467.0,0.0,25467.0,10.145178041136916,Low,0,0,,0.0,"Operational risk event: External fraud caused by External event in Retail banking located in Guangdong, Zhuhai.",2008-12-01,25467.0,0.0,25467.0,Retail banking,Unknown,,25467.0,
855,2005-03-01,2007-01-01,RISK-0023,Commercial banking,BL-003,External event,CF-001,Liaoning,Dalian,LOC-0170,125000000.0,0.0,125000000.0,18.643824303266577,Critical,1,1,12,22.0,"Operational risk event: External fraud caused by External event in Commercial banking located in Liaoning, Dalian.",2005-03-01,125000000.0,0.0,125000000.0,Commercial banking,Unknown,,125000000.0,
856,2007-07-01,2007-07-01,RISK-0025,Retail banking,BL-007,External event,CF-001,Chongqing,,LOC-0128,22200.000000000004,0.0,22200.000000000004,10.007892611890918,Low,0,0,,0.0,"Operational risk event: External fraud caused by External event in Retail banking located in Chongqing, Unknown city.",2007-07-01,22200.000000000004,0.0,22200.000000000004,Retail banking,Unknown,,22200.000000000004,
857,,,RISK-0023,Commercial banking,BL-003,External event,CF-001,Jiangsu,,LOC-0126,310000000.0,0.0,310000000.0,19.552082858669273,Critical,1,1,10,,"Operational risk event: External fraud caused by External event in Commercial banking located in Jiangsu, Unknown city.",,310000000.0,0.0,310000000.0,Commercial banking,Unknown,,310000000.0,
858,2006-01-01,2008-12-01,RISK-0005,Retail banking,BL-007,People,CF-002,Anhui,Bengbu,LOC-0013,839500.0,0.0,839500.0,13.640562946684252,Medium,0,1,153,35.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Anhui, Bengbu.",2006-01-01,839500.0,0.0,839500.0,Retail banking,Unknown,,839500.0,
859,,,RISK-0002,No business line,BL-005,People,CF-002,Henan,Xinxiang,LOC-0116,1300000.0,0.0,1300000.0,14.077875591662238,High,0,1,153,,"Operational risk event: Internal fraud caused by People in No business line located in Henan, Xinxiang.",,1300000.0,0.0,1300000.0,No business line,Unknown,,1300000.0,
860,2007-04-01,2008-12-01,RISK-0002,No business line,BL-005,People,CF-002,Henan,Xinxiang,LOC-0116,45000000.0,0.0,45000000.0,17.622173069956816,Critical,1,1,153,20.0,"Operational risk event: Internal fraud caused by People in No business line located in Henan, Xinxiang.",2007-04-01,45000000.0,0.0,45000000.0,No business line,Unknown,,45000000.0,
861,,,RISK-0008,Trading & sales,BL-009,People,CF-002,Hubei,Jingzhou,LOC-0227,14000000.0,0.0,14000000.0,16.454567959008102,Critical,1,1,153,,"Operational risk event: Internal fraud caused by People in Trading & sales located in Hubei, Jingzhou.",,14000000.0,0.0,14000000.0,Trading & sales,Unknown,,14000000.0,
862,2008-01-01,,RISK-0001,Commercial banking,BL-003,People,CF-002,Guangdong,Foshan,LOC-0057,370000000.0,0.0,370000000.0,19.729013566305248,Critical,1,1,153,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Foshan.",2008-01-01,370000000.0,0.0,370000000.0,Commercial banking,Unknown,,370000000.0,
863,,,RISK-0001,Commercial banking,BL-003,People,CF-002,Henan,Zhoukou,LOC-0031,68700000.0,0.0,68700000.0,18.04525977174862,Critical,1,1,153,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Henan, Zhoukou.",,68700000.0,0.0,68700000.0,Commercial banking,Unknown,,68700000.0,
864,,2007-03-01,RISK-0005,Retail banking,BL-007,People,CF-002,Henan,Anyang,LOC-0024,5000000.0,0.0,5000000.0,15.424948670398354,High,0,1,153,,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Anyang.",,5000000.0,0.0,5000000.0,Retail banking,Unknown,,5000000.0,
865,2008-02-01,2008-03-01,RISK-0005,Retail banking,BL-007,People,CF-002,Shandong,Zibo,LOC-0152,3846100.0,0.0,3846100.0,15.162570465836488,High,0,1,153,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Zibo.",2008-02-01,3846100.0,0.0,3846100.0,Retail banking,Unknown,,3846100.0,
866,2008-07-01,2008-08-01,RISK-0005,Retail banking,BL-007,People,CF-002,Shandong,Taian,LOC-0238,23500000.0,0.0,23500000.0,16.97251102166758,Critical,1,1,153,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shandong, Taian.",2008-07-01,23500000.0,0.0,23500000.0,Retail banking,Unknown,,23500000.0,
867,2006-09-01,2008-05-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Jilin,Siping,LOC-0178,266000000.0,0.0,266000000.0,19.39900687050537,Critical,1,1,3,20.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jilin, Siping.",2006-09-01,266000000.0,0.0,266000000.0,Commercial banking,Unknown,,266000000.0,
868,,,RISK-0001,Commercial banking,BL-003,People,CF-002,Liaoning,Dandong,LOC-0094,328000000.0,0.0,328000000.0,19.6085241693972,Critical,1,1,3,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Liaoning, Dandong.",,328000000.0,0.0,328000000.0,Commercial banking,Unknown,,328000000.0,
869,,,RISK-0001,Commercial banking,BL-003,People,CF-002,Liaoning,Panjin,LOC-0151,400000000.0,0.0,400000000.0,19.806975107572256,Critical,1,1,3,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Liaoning, Panjin.",,400000000.0,0.0,400000000.0,Commercial banking,Unknown,,400000000.0,
870,,,RISK-0001,Commercial banking,BL-003,People,CF-002,Sichuan,Neijiang,LOC-0239,299000000.0,0.0,299000000.0,19.51595413469944,Critical,1,1,3,,"Operational risk event: Internal fraud caused by People in Commercial banking located in Sichuan, Neijiang.",,299000000.0,0.0,299000000.0,Commercial banking,Unknown,,299000000.0,
871,2006-12-01,,RISK-0005,Retail banking,BL-007,People,CF-002,Hunan,Changsha,LOC-0104,442000.0,0.0,442000.0,12.999067423500716,Medium,0,1,155,,"Operational risk event: Internal fraud caused by People in Retail banking located in Hunan, Changsha.",2006-12-01,442000.0,0.0,442000.0,Retail banking,Unknown,,442000.0,
872,2008-04-01,,RISK-0005,Retail banking,BL-007,People,CF-002,Sichuan,Guang'an,LOC-0240,250000.0,0.0,250000.0,12.429220196836383,Medium,0,0,,,"Operational risk event: Internal fraud caused by People in Retail banking located in Sichuan, Guang'an.",2008-04-01,250000.0,0.0,250000.0,Retail banking,Unknown,,250000.0,
873,1998-11-01,2008-11-01,RISK-0005,Retail banking,BL-007,People,CF-002,Henan,Zhumadian,LOC-0214,326000.0,0.0,326000.0,12.694655727828803,Medium,0,1,153,120.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Zhumadian.",1998-11-01,326000.0,0.0,326000.0,Retail banking,Unknown,,326000.0,
874,2008-12-01,2008-12-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Liaoning,Jinzhou,LOC-0056,2600000.0,0.0,2600000.0,14.77102238760702,High,0,1,4,0.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Liaoning, Jinzhou.",2008-12-01,2600000.0,0.0,2600000.0,Commercial banking,Unknown,,2600000.0,
875,2008-12-01,2010-03-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Zhejiang,Jinhua,LOC-0084,5000000.0,0.0,5000000.0,15.424948670398354,High,0,1,7,15.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Zhejiang, Jinhua.",2008-12-01,5000000.0,0.0,5000000.0,Commercial banking,Unknown,,5000000.0,
876,2008-07-01,2008-07-01,RISK-0009,Retail banking,BL-007,People,CF-002,Shaanxi,,LOC-0133,29700.000000000004,0.0,29700.000000000004,10.298935994257638,Low,0,0,,0.0,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Shaanxi, Unknown city.",2008-07-01,29700.000000000004,0.0,29700.000000000004,Retail banking,Unknown,,29700.000000000004,
877,2008-06-01,2008-08-01,RISK-0005,Retail banking,BL-007,People,CF-002,Anhui,Bengbu,LOC-0013,602000.0,0.0,602000.0,13.308014385419147,Medium,0,0,,2.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Anhui, Bengbu.",2008-06-01,602000.0,0.0,602000.0,Retail banking,Unknown,,602000.0,
878,2008-06-01,2009-04-01,RISK-0005,Retail banking,BL-007,People,CF-002,Hubei,Jingmen,LOC-0200,3250000.0,0.0,3250000.0,14.99416586199818,High,0,0,,10.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Hubei, Jingmen.",2008-06-01,3250000.0,0.0,3250000.0,Retail banking,Unknown,,3250000.0,
879,2008-08-01,2008-09-01,RISK-0005,Retail banking,BL-007,People,CF-002,Guangdong,Foshan,LOC-0057,25000.0,0.0,25000.0,10.12667110305036,Low,0,0,,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Foshan.",2008-08-01,25000.0,0.0,25000.0,Retail banking,Unknown,,25000.0,
880,2008-10-01,2010-07-01,RISK-0005,Retail banking,BL-007,People,CF-002,Fujian,Quanzhou,LOC-0142,34000.0,0.0,34000.0,10.434145214930487,Low,0,0,,21.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Fujian, Quanzhou.",2008-10-01,34000.0,0.0,34000.0,Retail banking,Unknown,,34000.0,
881,,,RISK-0005,Retail banking,BL-007,People,CF-002,Henan,Nanyang,LOC-0050,410000.0,0.0,410000.0,12.923914877701906,Medium,0,1,153,,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan, Nanyang.",,410000.0,0.0,410000.0,Retail banking,Unknown,,410000.0,
882,2008-01-01,2008-02-01,RISK-0005,Retail banking,BL-007,People,CF-002,Beijing,Beijing,LOC-0005,20000.0,0.0,20000.0,9.90353755128617,Low,0,0,,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing, Beijing.",2008-01-01,20000.0,0.0,20000.0,Retail banking,Unknown,,20000.0,
883,2008-01-01,2008-10-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Hubei,Wuhan,LOC-0065,20000000.0,0.0,20000000.0,16.811242881518265,Critical,1,0,,9.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hubei, Wuhan.",2008-01-01,20000000.0,0.0,20000000.0,Commercial banking,Unknown,,20000000.0,
884,2008-08-01,2008-09-01,RISK-0005,Retail banking,BL-007,People,CF-002,Guangdong,Foshan,LOC-0057,21000.0,0.0,21000.0,9.952325334619427,Low,0,0,,1.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Guangdong, Foshan.",2008-08-01,21000.0,0.0,21000.0,Retail banking,Unknown,,21000.0,
885,2008-03-01,2008-03-01,RISK-0005,Retail banking,BL-007,People,CF-002,Liaoning,Shenyang,LOC-0054,58900.0,0.0,58900.0,10.983613347424248,Low,0,0,,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Liaoning, Shenyang.",2008-03-01,58900.0,0.0,58900.0,Retail banking,Unknown,,58900.0,
886,2007-02-01,2008-06-01,RISK-0001,Commercial banking,BL-003,People,CF-002,,,LOC-0062,100000000.0,0.0,100000000.0,18.420680753952364,Critical,1,0,,16.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Unknown province, Unknown city.",2007-02-01,100000000.0,0.0,100000000.0,Commercial banking,Unknown,,100000000.0,
887,2008-08-01,2008-08-01,RISK-0005,Retail banking,BL-007,People,CF-002,Shaanxi,Xi'an,LOC-0001,244200.00000000003,0.0,244200.00000000003,12.405746935654452,Medium,0,0,,0.0,"Operational risk event: Internal fraud caused by People in Retail banking located in Shaanxi, Xi'an.",2008-08-01,244200.00000000003,0.0,244200.00000000003,Retail banking,Unknown,,244200.00000000003,
888,2008-07-01,2008-07-01,RISK-0009,Retail banking,BL-007,People,CF-002,Sichuan,Chengdu,LOC-0033,40700.0,0.0,40700.0,10.614007941153417,Low,0,1,9,0.0,"Operational risk event: Execution, delivery & process management caused by People in Retail banking located in Sichuan, Chengdu.",2008-07-01,40700.0,0.0,40700.0,Retail banking,Unknown,,40700.0,
889,1996-12-01,2004-12-01,RISK-0001,Commercial banking,BL-003,People,CF-002,Liaoning,Panjin,LOC-0151,52500000.0,0.0,52500000.0,17.77632374660947,Critical,1,0,,96.0,"Operational risk event: Internal fraud caused by People in Commercial banking located in Liaoning, Panjin.",1996-12-01,52500000.0,0.0,52500000.0,Commercial banking,Unknown,,52500000.0,
890,,,RISK-0005,Retail banking,BL-007,People,CF-002,Hainan,Haikou,LOC-0081,260000.0,0.0,260000.0,12.468440756144114,Medium,0,1,7,,"Operational risk event: Internal fraud caused by People in Retail banking located in Hainan, Haikou.",,260000.0,0.0,260000.0,Retail banking,Unknown,,260000.0,
891,2008-12-01,2009-02-01,RISK-0029,Commercial banking,BL-003,People,CF-002,Liaoning,Chaoyang,LOC-0141,220000000.0,0.0,220000000.0,19.20913810886209,Critical,1,1,5,2.0,"Operational risk event: Execution, delivery & process management caused by People in Commercial banking located in Liaoning, Chaoyang.",2008-12-01,220000000.0,0.0,220000000.0,Commercial banking,Unknown,,220000000.0,
