event_id,risk_id,business_unit_id,event_date_key,due_date_key,gross_loss,recovery_amount,net_loss,impact_level,probability_score,expected_loss,mitigation_status,description
1360,RISK-0059,3.0,20150901,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Commercial banking located in Zhejiang, Taizhou."
1361,RISK-0073,2.0,20100501,,19000000.0,0.0,19000000.0,Critical,,19000000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Asset management located in Zhejiang,Guangdong, Wenzhou,Lishui."
1362,RISK-0003,6.0,20130301,,264730000.0,0.0,264730000.0,Critical,,264730000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Shandong,Gansu, Suzhou,Hangzhou,Binzhou,Linxia."
1363,RISK-0025,7.0,20170401,,87000.0,0.0,87000.0,Medium,,87000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Shanghai,Hongkong, Unknown city."
1364,RISK-0045,2.0,20141201,,1800000.0,0.0,1800000.0,Critical,,1800000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Asset management located in Henan, Xinxiang."
1365,RISK-0024,6.0,,,19000000000.0,0.0,19000000000.0,Critical,,19000000000.0,Unknown,"Operational risk event: External fraud caused by External event in Payment and settlement located in Henan,Shaanxi, Sanmenxia,Weinan."
1366,RISK-0001,3.0,,,462000000.0,0.0,462000000.0,Critical,,462000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai,Sichuan, Qinhuangdao,Shenyang,Hangzhou,Zhengzhou,Chengdu,Neijiang,Xi'an."
1367,RISK-0005,7.0,20110301,,2300000.0,0.0,2300000.0,Critical,,2300000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangsu, Lianyungang."
1368,RISK-0025,7.0,20161001,,53000.0,0.0,53000.0,Medium,,53000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Chongqing, Unknown city."
1369,RISK-0025,7.0,20160701,,24000.0,0.0,24000.0,Low,,24000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Guangdong,Guangxi, Shaoguan,Hezhou."
1370,RISK-0031,2.0,20150501,,3900000000.0,0.0,3900000000.0,Critical,,3900000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Shanghai,Chongqing, Shijiazhuang."
1371,RISK-0001,3.0,20171201,,722000000.0,0.0,722000000.0,Critical,,722000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangdong, Unknown city."
1372,RISK-0025,7.0,20160901,,560000.0,0.0,560000.0,High,,560000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Chongqing,Hongkong, Unknown city."
1373,RISK-0005,7.0,20150801,,70000.0,0.0,70000.0,Medium,,70000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Hebei,Liaoning,Jiangxi, Shenyang,Ganzhou."
1374,RISK-0064,7.0,,,3000000.0,0.0,3000000.0,Critical,,3000000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Retail banking located in Beijing,Zhejiang,Anhui, Changzhou,Hangzhou."
1375,RISK-0025,7.0,,,6929.999999999999,0.0,6929.999999999999,Low,,6929.999999999999,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Hainan, Chengdu."
1376,RISK-0025,7.0,20160901,,15000.0,0.0,15000.0,Low,,15000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing, Unknown city."
1377,RISK-0005,7.0,20150301,,40000000.0,0.0,40000000.0,Critical,,40000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Unknown city."
1378,RISK-0031,2.0,20170701,,300000000.0,0.0,300000000.0,Critical,,300000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Shanghai, Linfen,Ordos,Panjin,Nantong,Hangzhou,Jiaxing,Ningde,Qingdao,Dazhou."
1379,RISK-0001,3.0,20101201,,36000000.0,0.0,36000000.0,Critical,,36000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing,Guangdong, Dongguan."
1380,RISK-0023,3.0,20141201,,66677200.0,0.0,66677200.0,Critical,,66677200.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Unknown city."
1381,RISK-0005,7.0,20110901,,44000000.0,0.0,44000000.0,Critical,,44000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing,Shanghai,Jiangsu, Suzhou,Nanjing,Nantong."
1382,RISK-0023,3.0,20140501,,210000000.0,0.0,210000000.0,Critical,,210000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing,Tianjin,Jiangsu,Shandong,Henan, Nanjing,Jinan,Dezhou."
1383,RISK-0001,3.0,20140301,,350000000.0,0.0,350000000.0,Critical,,350000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jilin,Jiangsu, Jilin,Changchun,Wuxi,Zhongshan,Shenzhen."
1384,RISK-0001,3.0,,,6874480000.0,0.0,6874480000.0,Critical,,6874480000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Guangxi, Nanning,Liuzhou."
1385,RISK-0005,7.0,20150101,,19900000.0,0.0,19900000.0,Critical,,19900000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Jiangsu, Nanjing."
1386,RISK-0063,9.0,,,40000000.0,0.0,40000000.0,Critical,,40000000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Beijing, Unknown city."
1387,RISK-0073,2.0,20140301,,15600000.0,0.0,15600000.0,Critical,,15600000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Asset management located in Unknown province, Zhongshan."
1388,RISK-0003,6.0,20150701,,111000000.0,0.0,111000000.0,Critical,,111000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Payment and settlement located in Jilin, Jilin."
1389,RISK-0025,7.0,20150501,,220000.0,0.0,220000.0,Medium,,220000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Shanxi,Shanghai,Zhejiang,Shaanxi, Yuncheng,Ningbo,Zhoushan,Xi'an."
1390,RISK-0043,2.0,20151001,,4000000.0,0.0,4000000.0,Critical,,4000000.0,Unknown,"Operational risk event: External fraud caused by External event in Asset management located in Hunan, Changsha."
1391,RISK-0025,7.0,20170301,,9420.0,0.0,9420.0,Low,,9420.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Shanghai,Jiangsu, Unknown city."
1392,RISK-0014,6.0,20150701,,450000000.0,0.0,450000000.0,Critical,,450000000.0,Unknown,"Operational risk event: Execution, delivery & process management caused by Process in Payment and settlement located in Beijing, Ordos,Suzhou,Sanya."
1393,RISK-0001,3.0,20130801,,960000000.0,0.0,960000000.0,Critical,,960000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Yunnan, Kunming."
1394,RISK-0020,7.0,20160301,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: External fraud caused by System in Retail banking located in Zhejiang,Guangxi, Jinhua,Nanning,Ali."
1395,RISK-0074,9.0,20110901,,400000000.0,0.0,400000000.0,Critical,,400000000.0,Unknown,"Operational risk event: External fraud caused by External event in Trading & sales located in Inner mongolia,Sichuan,Inner mongolia, Shenzhen,Chengdu."
1396,RISK-0058,9.0,20151101,,140733.0,0.0,140733.0,Medium,,140733.0,Unknown,"Operational risk event: Clients, products & business practices caused by Process in Trading & sales located in Unknown province, Nanjing."
1397,RISK-0019,7.0,20151001,,1900.0,0.0,1900.0,Low,,1900.0,Unknown,"Operational risk event: Business disruption and system failures caused by System in Retail banking located in Shaanxi, Quanzhou,Xi'an,Xianyang."
1398,RISK-0025,7.0,20140301,,2196294.0,0.0,2196294.0,Critical,,2196294.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Changsha."
1399,RISK-0075,7.0,20160101,,1500000.0,0.0,1500000.0,Critical,,1500000.0,Unknown,"Operational risk event: External fraud caused by Process in Retail banking located in Shanghai, Unknown city."
1400,RISK-0025,7.0,20120201,,23000000.0,0.0,23000000.0,Critical,,23000000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Shanghai,Zhejiang, Anshan,Ningbo."
1401,RISK-0025,7.0,20160901,,100000.0,0.0,100000.0,Medium,,100000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Xiamen,Xi'an."
1402,RISK-0025,7.0,20121201,,41066.0,0.0,41066.0,Low,,41066.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Nanjing."
1403,RISK-0031,2.0,20140501,,14473.0,0.0,14473.0,Low,,14473.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Shandong,Henan, Jinan,Qingdao,Zhengzhou,Nanyang."
1404,RISK-0025,7.0,20160801,,9000.0,0.0,9000.0,Low,,9000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Unknown city."
1405,RISK-0073,2.0,20160901,,350000.0,0.0,350000.0,High,,350000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Asset management located in Liaoning, Yingkou."
1406,RISK-0005,7.0,20080301,,3368000.0,0.0,3368000.0,Critical,,3368000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Henan,Hainan, Nanyang."
1407,RISK-0005,7.0,20140301,,1160000.0,0.0,1160000.0,Critical,,1160000.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Beijing,Shandong, Jinan,Heze."
1408,RISK-0025,7.0,,,500000.0,0.0,500000.0,High,,500000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hunan, Changsha,Nanning."
1409,RISK-0063,9.0,20130901,,32000000.0,0.0,32000000.0,Critical,,32000000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Trading & sales located in Beijing, Unknown city."
1410,RISK-0073,2.0,20160701,,26000000.0,0.0,26000000.0,Critical,,26000000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Asset management located in Beijing,Tianjin,Hebei, Cangzhou."
1411,RISK-0023,3.0,,,30000000.0,0.0,30000000.0,Critical,,30000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Beijing,Tianjin,Hebei,Shanghai,Hubei, Langfang,Ningbo,Lanzhou."
1412,RISK-0068,7.0,20090201,,30000.0,0.0,30000.0,Low,,30000.0,Unknown,"Operational risk event: External fraud caused by People in Retail banking located in Hunan,Guizhou, Yueyang."
1413,RISK-0062,6.0,20150801,,928000000.0,0.0,928000000.0,Critical,,928000000.0,Unknown,"Operational risk event: Clients, products & business practices caused by External event in Payment and settlement located in Tianjin,Shanghai, Langfang,Tonghua,Ningbo,Xinyang,Foshan."
1414,RISK-0031,2.0,,,33190000.0,0.0,33190000.0,Critical,,33190000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Hebei, Shijiazhuang,Zhangjiakou."
1415,RISK-0031,2.0,,,16000000.0,0.0,16000000.0,Critical,,16000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Asset management located in Beijing,Anhui, Anshan."
1416,RISK-0001,3.0,,,20000000.0,0.0,20000000.0,Critical,,20000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Shanghai, Unknown city."
1417,RISK-0025,7.0,20160801,,80000.0,0.0,80000.0,Medium,,80000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Unknown province, Unknown city."
1418,RISK-0025,7.0,20151001,,130000.0,0.0,130000.0,Medium,,130000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Hubei, Jingzhou,Jingmen."
1419,RISK-0076,3.0,20140101,,840000.0,0.0,840000.0,High,,840000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Commercial banking located in Unknown province, Unknown city."
1420,RISK-0001,3.0,20021001,,130000000.0,0.0,130000000.0,Critical,,130000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Hongkong, Shenzhen,Jiangmen."
1421,RISK-0025,7.0,20160601,,5000.0,0.0,5000.0,Low,,5000.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Shandong, Jinan,Suining."
1422,RISK-0001,3.0,20110601,,50000000.0,0.0,50000000.0,Critical,,50000000.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Beijing,Jiangsu, Changzhou."
1423,RISK-0023,3.0,,,6000000.0,0.0,6000000.0,Critical,,6000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Unknown province, Baoji."
1424,RISK-0023,3.0,20111201,,29980000.0,0.0,29980000.0,Critical,,29980000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Zhejiang, Ningbo."
1425,RISK-0023,3.0,20131101,,100000000.0,0.0,100000000.0,Critical,,100000000.0,Unknown,"Operational risk event: External fraud caused by External event in Commercial banking located in Hunan, Hangzhou."
1426,RISK-0059,3.0,20130901,,200000000.0,0.0,200000000.0,Critical,,200000000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Commercial banking located in Beijing,Hunan,Guangdong,Sichuan,Hongkong, Shenzhen,Chengdu,Aba,Panzhihua."
1427,RISK-0005,7.0,,,17336900.0,0.0,17336900.0,Critical,,17336900.0,Unknown,"Operational risk event: Internal fraud caused by People in Retail banking located in Unknown province, Ningbo."
1428,RISK-0025,7.0,20160401,,26500.0,0.0,26500.0,Low,,26500.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Beijing,Hubei, Unknown city."
1429,RISK-0060,9.0,20160401,,786000000.0,0.0,786000000.0,Critical,,786000000.0,Unknown,"Operational risk event: Clients, products & business practices caused by External event in Trading & sales located in Tianjin,Shanghai,Zhejiang,Hongkong, Unknown city."
1430,RISK-0025,7.0,20160401,,20630.0,0.0,20630.0,Low,,20630.0,Unknown,"Operational risk event: External fraud caused by External event in Retail banking located in Chongqing, Unknown city."
1431,RISK-0004,7.0,20160301,,300000.0,0.0,300000.0,High,,300000.0,Unknown,"Operational risk event: Clients, products & business practices caused by People in Retail banking located in Shanghai, Jinhua."
1432,RISK-0001,3.0,,,1248558.0,0.0,1248558.0,Critical,,1248558.0,Unknown,"Operational risk event: Internal fraud caused by People in Commercial banking located in Jiangsu, Suzhou,Nantong."
1433,RISK-0059,3.0,20130401,,50000000.0,0.0,50000000.0,Critical,,50000000.0,Unknown,"Operational risk event: Internal fraud caused by External event in Commercial banking located in Hubei,Hunan, Hangzhou,Huangshi."
